Age,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,YearsAtCompany
34.0,No,Travel_Frequently,Research & Development,2.0,Life Sciences,4,Male,2,2,Manufacturing Director,3.0,9547.0,1,No,17,3,10
19.0,Yes,Travel_Rarely,Human Resources,2.0,Technical Degree,1,Male,2,1,Human Resources,4.0,,1,No,12,3,1
44.0,Yes,Travel_Rarely,Research & Development,15.0,Medical,1,Female,3,3,Healthcare Representative,4.0,7978.0,1,No,11,3,10
,Yes,Travel_Frequently,Research & Development,3.0,Life Sciences,4,Female,3,1,Research Scientist,3.0,4084.0,1,No,12,3,7
,No,Travel_Rarely,Sales,,Marketing,2,Male,3,2,Sales Executive,4.0,,3,Yes,12,3,0
,Yes,Travel_Rarely,Research & Development,11.0,Medical,4,Female,2,1,Research Scientist,1.0,2600.0,1,Yes,15,3,1
50.0,Yes,,Sales,,Other,4,Male,3,2,Sales Executive,3.0,4728.0,3,Yes,14,3,0
51.0,Yes,Travel_Frequently,Research & Development,8.0,Life Sciences,1,Male,1,3,Manufacturing Director,4.0,,2,No,15,3,4
44.0,No,Travel_Rarely,Research & Development,20.0,Life Sciences,4,Male,3,1,Research Scientist,2.0,3420.0,1,No,13,3,5
29.0,No,Non-Travel,,1.0,Technical Degree,4,Male,3,2,Manufacturing Director,3.0,4319.0,1,No,13,3,10
32.0,No,Travel_Rarely,Sales,2.0,Marketing,3,Male,3,2,Sales Executive,2.0,4078.0,0,Yes,13,3,3
29.0,Yes,Travel_Rarely,Human Resources,13.0,Human Resources,1,Male,2,1,Human Resources,1.0,2335.0,4,Yes,15,3,2
22.0,Yes,Travel_Rarely,Research & Development,3.0,Life Sciences,2,Female,3,2,Manufacturing Director,3.0,4171.0,0,Yes,19,3,3
54.0,No,Travel_Rarely,Research & Development,9.0,Life Sciences,1,Female,3,2,Research Scientist,3.0,2897.0,3,No,11,3,4
29.0,No,Travel_Rarely,,,Life Sciences,1,Female,3,1,Research Scientist,4.0,3760.0,1,No,15,3,3
34.0,No,Travel_Rarely,,,Life Sciences,4,Male,2,2,Manufacturing Director,1.0,5957.0,6,No,13,3,11
35.0,No,Travel_Frequently,Sales,11.0,Marketing,4,Male,3,2,Sales Executive,4.0,4968.0,1,No,11,3,5
,No,Non-Travel,Research & Development,3.0,Life Sciences,3,Male,2,1,Research Scientist,4.0,2979.0,3,No,17,3,0
51.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,3,Male,3,1,Research Scientist,4.0,2723.0,1,No,11,3,1
39.0,Yes,,Research & Development,2.0,Life Sciences,1,Male,3,4,Healthcare Representative,4.0,12169.0,7,No,11,3,18
19.0,No,Travel_Rarely,Research & Development,3.0,Medical,2,Female,3,1,Laboratory Technician,2.0,1483.0,1,No,14,3,1
30.0,Yes,Travel_Rarely,Research & Development,22.0,Life Sciences,1,Female,3,1,Research Scientist,3.0,2132.0,4,Yes,11,3,5
33.0,No,Travel_Frequently,Research & Development,3.0,Life Sciences,4,Female,3,1,Research Scientist,3.0,2909.0,1,Yes,11,3,8
,No,Travel_Rarely,Sales,5.0,Life Sciences,2,Female,3,3,Sales Executive,4.0,9419.0,2,No,12,3,10
37.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,1,Male,2,2,Manufacturing Director,3.0,5993.0,1,No,18,3,7
,No,Travel_Rarely,Research & Development,5.0,Life Sciences,3,Female,2,1,Research Scientist,4.0,2911.0,1,No,13,3,2
26.0,Yes,Travel_Rarely,,16.0,Medical,1,Male,3,1,Laboratory Technician,2.0,2373.0,2,Yes,13,3,3
31.0,Yes,Travel_Frequently,Research & Development,3.0,Life Sciences,4,Female,3,1,Research Scientist,3.0,4084.0,1,No,12,3,7
36.0,No,Travel_Rarely,Research & Development,6.0,Life Sciences,3,Male,1,1,Laboratory Technician,3.0,2741.0,1,No,14,3,7
44.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,2,Male,4,2,Healthcare Representative,1.0,5033.0,2,No,15,3,2
21.0,Yes,Travel_Rarely,Sales,7.0,Marketing,2,Male,3,1,Sales Representative,2.0,2679.0,1,No,13,3,1
36.0,No,,,6.0,Life Sciences,1,Male,4,2,Laboratory Technician,1.0,5562.0,3,Yes,13,3,3
36.0,No,Travel_Rarely,Research & Development,2.0,Life Sciences,4,Female,3,1,Research Scientist,3.0,2543.0,4,No,13,3,2
38.0,Yes,Travel_Rarely,Research & Development,29.0,Medical,2,Male,3,2,Healthcare Representative,1.0,6673.0,7,Yes,19,3,1
48.0,No,Travel_Rarely,Research & Development,20.0,Medical,4,Male,3,1,Research Scientist,3.0,2259.0,4,No,17,3,0
29.0,No,Travel_Frequently,,2.0,Life Sciences,1,Male,3,2,Healthcare Representative,4.0,8853.0,1,No,19,3,6
38.0,No,Travel_Frequently,Research & Development,10.0,Medical,3,Male,3,1,Research Scientist,3.0,2684.0,0,No,17,3,2
35.0,Yes,Travel_Rarely,Sales,15.0,Medical,1,Male,1,2,Sales Executive,4.0,5440.0,6,Yes,14,3,2
40.0,No,Travel_Rarely,Research & Development,2.0,Life Sciences,3,Male,3,2,Research Scientist,4.0,4661.0,1,No,13,3,9
,Yes,Travel_Rarely,Sales,,Marketing,1,Female,1,2,Sales Executive,3.0,5346.0,8,No,13,3,4
,Yes,Travel_Rarely,Research & Development,8.0,Medical,4,Male,2,1,Laboratory Technician,3.0,3989.0,1,Yes,11,3,5
43.0,No,Travel_Frequently,Research & Development,1.0,Life Sciences,4,Female,3,2,Healthcare Representative,4.0,5562.0,4,No,13,3,5
32.0,Yes,Travel_Rarely,Sales,4.0,Medical,4,Male,1,3,Sales Executive,4.0,,1,No,11,3,14
28.0,No,Non-Travel,Research & Development,1.0,Life Sciences,3,Female,1,2,Laboratory Technician,4.0,6674.0,0,No,11,3,9
31.0,Yes,Travel_Frequently,Sales,1.0,Life Sciences,2,Female,1,1,Sales Representative,3.0,1359.0,1,No,12,3,1
27.0,No,Travel_Frequently,Research & Development,15.0,Life Sciences,4,Female,2,1,Research Scientist,1.0,4774.0,0,No,19,3,7
29.0,Yes,Travel_Rarely,Research & Development,8.0,Other,2,Male,1,1,Laboratory Technician,1.0,2119.0,1,Yes,11,3,7
24.0,No,Travel_Frequently,Sales,,Medical,4,Male,3,1,Sales Representative,4.0,2400.0,0,No,13,3,2
26.0,Yes,Travel_Frequently,Research & Development,,Medical,3,Female,2,1,Research Scientist,3.0,,1,Yes,14,3,8
31.0,Yes,Travel_Rarely,Sales,6.0,Life Sciences,2,Male,1,2,Sales Executive,3.0,6172.0,4,Yes,18,3,7
34.0,No,Travel_Rarely,Research & Development,1.0,Medical,1,Male,3,2,Manufacturing Director,2.0,4325.0,1,No,15,3,5
42.0,No,Travel_Frequently,Research & Development,9.0,Medical,1,Female,3,1,Laboratory Technician,4.0,,1,No,13,3,12
32.0,No,Travel_Frequently,Research & Development,10.0,Life Sciences,1,Male,3,1,Research Scientist,3.0,3433.0,6,No,13,3,5
38.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,3,Female,3,1,Research Scientist,1.0,,3,No,17,3,0
,Yes,Travel_Rarely,Research & Development,3.0,Life Sciences,3,Male,3,1,Laboratory Technician,,1420.0,1,No,13,3,0
,Yes,Travel_Frequently,Sales,27.0,Life Sciences,2,Female,4,2,Sales Executive,3.0,6397.0,4,Yes,12,3,5
41.0,Yes,Travel_Rarely,Sales,1.0,Life Sciences,2,Female,3,2,Sales Executive,4.0,5993.0,8,Yes,11,3,6
49.0,No,Travel_Frequently,Sales,2.0,Medical,4,Male,2,2,Sales Executive,2.0,5390.0,2,No,14,3,9
27.0,No,Travel_Rarely,Sales,9.0,Marketing,4,Male,3,2,Sales Executive,4.0,4105.0,1,No,14,3,7
38.0,No,Travel_Rarely,Research & Development,15.0,Life Sciences,3,Male,2,3,Research Director,4.0,11510.0,0,Yes,14,3,11
24.0,No,Travel_Rarely,Sales,10.0,Marketing,4,Female,3,2,Sales Executive,,4260.0,1,Yes,12,3,5
34.0,Yes,Travel_Rarely,,9.0,Technical Degree,1,Female,3,1,Human Resources,3.0,2742.0,1,No,15,3,2
,Yes,Travel_Frequently,,1.0,Medical,3,Male,3,1,Research Scientist,,2342.0,1,Yes,12,3,5
58.0,Yes,Travel_Rarely,,7.0,Medical,3,Female,2,3,Manufacturing Director,1.0,10008.0,7,Yes,14,3,10
34.0,No,Travel_Rarely,Sales,15.0,Medical,3,Female,3,2,Sales Executive,1.0,6125.0,1,No,12,3,10
25.0,No,Travel_Rarely,Research & Development,7.0,Medical,4,Male,2,1,Research Scientist,4.0,2889.0,1,No,11,3,2
21.0,Yes,Travel_Rarely,Sales,7.0,Marketing,2,Male,3,1,Sales Representative,2.0,2679.0,1,No,13,3,1
34.0,No,Travel_Frequently,Research & Development,10.0,Technical Degree,4,Male,2,2,Healthcare Representative,3.0,5063.0,1,No,14,3,8
28.0,Yes,Travel_Frequently,Research & Development,,Medical,3,Male,2,1,Laboratory Technician,1.0,2561.0,7,No,11,3,0
35.0,Yes,Travel_Rarely,Sales,15.0,Medical,1,Male,1,2,Sales Executive,4.0,,6,Yes,14,3,2
50.0,No,Travel_Rarely,Research & Development,1.0,Medical,3,Male,2,1,Laboratory Technician,3.0,3690.0,2,No,15,3,3
21.0,Yes,Travel_Rarely,Sales,7.0,Marketing,2,Male,3,1,Sales Representative,2.0,,1,No,13,3,1
36.0,Yes,Travel_Rarely,Research & Development,9.0,Medical,4,Male,2,1,Research Scientist,3.0,3388.0,0,Yes,17,3,1
29.0,No,Travel_Rarely,Research & Development,3.0,Medical,2,Male,3,1,Laboratory Technician,1.0,4723.0,1,Yes,18,3,10
36.0,No,Travel_Rarely,Research & Development,3.0,Technical Degree,3,Male,3,2,Research Scientist,2.0,4485.0,4,No,12,3,8
58.0,No,Travel_Rarely,Research & Development,23.0,Life Sciences,1,Male,3,1,Research Scientist,3.0,2372.0,1,No,12,3,2
25.0,No,Travel_Rarely,Research & Development,19.0,Medical,4,Male,3,1,Laboratory Technician,4.0,3669.0,3,No,11,3,3
18.0,Yes,Non-Travel,,8.0,Medical,3,Male,3,1,Laboratory Technician,3.0,1904.0,1,No,12,3,0
32.0,No,Travel_Rarely,,5.0,Life Sciences,4,Female,2,2,Research Scientist,2.0,,3,No,12,3,7
41.0,Yes,Travel_Rarely,Sales,1.0,Life Sciences,2,Female,3,2,Sales Executive,4.0,5993.0,8,Yes,11,3,6
32.0,No,Travel_Rarely,,4.0,Life Sciences,3,Female,2,2,Manufacturing Director,3.0,6162.0,1,No,12,3,14
32.0,Yes,Travel_Rarely,Sales,,Marketing,3,Male,2,2,Sales Executive,2.0,9907.0,7,Yes,12,3,2
26.0,Yes,Travel_Rarely,,25.0,Life Sciences,1,Male,1,1,Laboratory Technician,3.0,2293.0,1,No,12,3,1
25.0,No,Travel_Rarely,,1.0,Medical,4,Female,3,1,Research Scientist,2.0,2096.0,1,No,18,3,2
33.0,No,Travel_Rarely,Sales,10.0,Marketing,2,Male,3,2,Sales Executive,3.0,5487.0,1,No,14,3,10
20.0,Yes,Travel_Rarely,Research & Development,11.0,Medical,4,Female,2,1,Research Scientist,1.0,2600.0,1,Yes,15,3,1
27.0,No,Travel_Rarely,Research & Development,4.0,Life Sciences,1,Male,3,1,Research Scientist,3.0,2517.0,1,No,11,3,5
,Yes,Travel_Rarely,Research & Development,3.0,Life Sciences,1,Male,3,1,Laboratory Technician,1.0,2362.0,4,No,12,3,3
27.0,No,Travel_Rarely,Research & Development,6.0,Life Sciences,4,Male,2,1,Research Scientist,3.0,2539.0,1,No,13,3,4
33.0,No,,Research & Development,4.0,Medical,1,Female,2,1,Laboratory Technician,2.0,3838.0,8,No,11,3,5
20.0,No,Travel_Rarely,Sales,21.0,Marketing,3,Male,4,1,Sales Representative,4.0,2678.0,1,No,17,3,2
50.0,Yes,Travel_Frequently,Sales,8.0,Technical Degree,2,Male,3,2,Sales Executive,3.0,6796.0,3,Yes,14,3,4
40.0,Yes,Non-Travel,Sales,24.0,Life Sciences,2,Female,4,4,Sales Executive,2.0,13194.0,4,Yes,16,3,1
38.0,No,Travel_Rarely,Sales,2.0,Marketing,4,Male,3,3,Sales Executive,2.0,7351.0,7,No,16,3,1
34.0,Yes,Travel_Frequently,Sales,6.0,Marketing,4,Female,1,1,Sales Representative,3.0,2351.0,0,No,16,3,2
32.0,Yes,Travel_Rarely,Sales,2.0,Marketing,3,Male,2,2,Sales Executive,2.0,9907.0,7,Yes,12,3,2
34.0,No,Travel_Frequently,Research & Development,,Life Sciences,3,Female,2,1,Research Scientist,4.0,2553.0,1,No,16,3,5
46.0,Yes,Travel_Rarely,Sales,,Marketing,1,Male,3,3,Sales Executive,4.0,10096.0,4,No,11,3,7
31.0,Yes,Travel_Rarely,,16.0,Marketing,1,Male,3,3,Sales Executive,3.0,8161.0,2,No,13,3,1
35.0,No,Non-Travel,Sales,8.0,Marketing,3,Female,2,3,Sales Executive,4.0,,4,Yes,11,3,13
,No,Travel_Frequently,Sales,2.0,Marketing,3,Female,2,3,Sales Executive,2.0,7525.0,2,No,12,3,15
30.0,Yes,Travel_Rarely,Sales,9.0,Medical,2,Male,3,1,Sales Representative,4.0,1081.0,1,No,13,3,1
27.0,No,Travel_Rarely,Research & Development,3.0,Medical,1,Male,2,1,Research Scientist,4.0,2045.0,0,No,13,3,4
59.0,No,Travel_Rarely,Research & Development,18.0,Medical,4,Male,3,3,Manufacturing Director,4.0,10512.0,6,No,12,3,9
31.0,Yes,Travel_Rarely,Sales,13.0,Medical,2,Male,3,2,Sales Executive,1.0,4233.0,2,No,17,3,3
46.0,No,Travel_Rarely,Sales,2.0,Life Sciences,3,Male,3,3,Sales Executive,4.0,,4,Yes,12,3,10
25.0,No,Travel_Rarely,Sales,13.0,Medical,2,Male,3,1,Sales Representative,3.0,2096.0,1,No,11,3,7
23.0,No,Travel_Rarely,,2.0,Technical Degree,3,Male,3,1,Sales Representative,1.0,2322.0,3,No,13,3,0
27.0,No,Travel_Frequently,Sales,,Life Sciences,4,Female,3,2,Sales Executive,3.0,9981.0,1,No,14,3,7
34.0,No,Travel_Rarely,Sales,10.0,Life Sciences,3,Female,3,1,Sales Representative,3.0,2220.0,1,Yes,19,3,1
44.0,Yes,Travel_Rarely,Research & Development,10.0,Life Sciences,3,Male,3,1,Research Scientist,3.0,,1,Yes,11,3,6
34.0,No,Travel_Rarely,Research & Development,8.0,Life Sciences,2,Female,3,2,Manufacturing Director,1.0,5121.0,3,No,14,3,0
28.0,No,Travel_Rarely,Human Resources,8.0,Medical,2,Male,2,1,Human Resources,4.0,4936.0,1,No,13,3,5
,No,Travel_Rarely,Research & Development,16.0,Life Sciences,4,Female,2,3,Healthcare Representative,2.0,8606.0,1,No,19,3,11
47.0,Yes,Non-Travel,Research & Development,,Life Sciences,1,Male,3,3,Manager,2.0,11849.0,1,Yes,12,3,10
38.0,No,Travel_Rarely,Research & Development,1.0,Technical Degree,4,Female,3,3,Research Director,1.0,13582.0,1,No,13,3,15
,Yes,Travel_Rarely,Sales,21.0,Other,4,Male,2,1,Sales Representative,2.0,2121.0,1,Yes,13,3,1
53.0,Yes,Travel_Rarely,Sales,24.0,Life Sciences,1,Male,3,3,Sales Executive,1.0,10448.0,6,Yes,13,3,2
26.0,Yes,Travel_Rarely,Human Resources,20.0,Medical,4,Female,3,1,Human Resources,2.0,,0,Yes,11,3,5
23.0,No,Travel_Rarely,Research & Development,4.0,Medical,3,Female,3,1,Laboratory Technician,2.0,3295.0,1,No,13,3,3
35.0,Yes,Travel_Rarely,Research & Development,,Life Sciences,2,Male,2,2,Manufacturing Director,3.0,5916.0,3,Yes,13,3,1
29.0,No,Travel_Frequently,Research & Development,20.0,Medical,4,Male,3,1,Laboratory Technician,4.0,3812.0,1,No,13,3,11
40.0,No,Travel_Frequently,Research & Development,,Medical,4,Male,3,1,Research Scientist,2.0,3617.0,8,Yes,14,3,1
33.0,Yes,Travel_Rarely,Research & Development,1.0,Other,4,Male,3,1,Research Scientist,4.0,2686.0,1,Yes,13,3,10
28.0,No,Travel_Rarely,Research & Development,3.0,Medical,4,Female,3,3,Manufacturing Director,2.0,7655.0,0,No,17,3,9
24.0,No,,Research & Development,9.0,Life Sciences,3,Male,2,1,Laboratory Technician,2.0,2694.0,1,No,11,3,1
31.0,Yes,Travel_Rarely,Sales,,Marketing,1,Male,3,3,Sales Executive,3.0,8161.0,2,No,13,3,1
24.0,No,,Research & Development,23.0,Medical,2,Male,4,1,Research Scientist,4.0,2725.0,1,Yes,11,3,6
25.0,Yes,Travel_Rarely,Sales,9.0,Life Sciences,1,Male,2,1,Sales Representative,1.0,4400.0,3,No,12,3,3
41.0,No,Travel_Rarely,Sales,23.0,Life Sciences,4,Male,3,3,Sales Executive,3.0,,3,Yes,16,3,2
33.0,No,Travel_Rarely,Research & Development,2.0,Medical,3,Male,3,1,Laboratory Technician,4.0,2496.0,4,No,11,3,1
28.0,Yes,Travel_Rarely,Research & Development,,Medical,1,Male,1,1,Research Scientist,4.0,3464.0,5,Yes,13,3,3
34.0,Yes,Travel_Rarely,Research & Development,6.0,Medical,2,Male,3,1,Research Scientist,1.0,2960.0,2,No,11,3,4
37.0,Yes,Travel_Frequently,Research & Development,10.0,Medical,1,Male,3,3,Manufacturing Director,3.0,10048.0,6,No,11,3,1
40.0,Yes,Non-Travel,Sales,24.0,Life Sciences,2,Female,4,4,Sales Executive,2.0,13194.0,4,Yes,16,3,1
23.0,Yes,Travel_Frequently,Sales,9.0,Marketing,4,Male,3,1,Sales Representative,1.0,1790.0,1,No,19,3,1
,No,Travel_Rarely,Sales,25.0,Medical,3,Male,2,3,Sales Executive,4.0,10798.0,5,No,13,3,1
54.0,No,Travel_Rarely,,3.0,Marketing,4,Female,3,2,Sales Executive,1.0,5940.0,2,No,14,3,6
30.0,Yes,Travel_Frequently,,12.0,Life Sciences,2,Male,2,1,Sales Representative,1.0,2033.0,1,No,18,3,1
25.0,Yes,Travel_Rarely,Sales,5.0,Marketing,3,Male,2,2,Sales Executive,3.0,5744.0,1,Yes,11,3,6
29.0,No,Travel_Frequently,Research & Development,1.0,Life Sciences,2,Male,1,1,Research Scientist,4.0,2720.0,1,No,18,3,10
36.0,Yes,Travel_Rarely,Research & Development,16.0,Life Sciences,3,Female,4,1,Laboratory Technician,1.0,2743.0,1,No,16,3,17
24.0,Yes,Travel_Rarely,Sales,,Technical Degree,1,Female,3,1,Sales Representative,2.0,3202.0,1,Yes,16,3,5
37.0,No,Travel_Rarely,Research & Development,10.0,Life Sciences,4,Male,4,1,Research Scientist,4.0,4680.0,3,No,17,3,1
27.0,Yes,Travel_Rarely,Research & Development,17.0,Life Sciences,4,Female,3,1,Research Scientist,3.0,2394.0,1,Yes,13,3,8
31.0,Yes,Travel_Frequently,Research & Development,1.0,Life Sciences,3,Female,4,3,Manufacturing Director,2.0,7446.0,1,No,11,3,10
45.0,No,Non-Travel,Research & Development,23.0,Life Sciences,4,Male,3,2,Laboratory Technician,1.0,3633.0,1,Yes,15,3,9
40.0,No,Non-Travel,Research & Development,8.0,Life Sciences,4,Male,3,2,Healthcare Representative,4.0,4069.0,3,Yes,18,3,2
31.0,Yes,Travel_Frequently,Research & Development,29.0,Medical,3,Male,2,1,Laboratory Technician,2.0,3479.0,0,No,11,3,5
,No,,Research & Development,6.0,Medical,4,Male,3,1,Laboratory Technician,1.0,4721.0,2,Yes,13,3,18
40.0,No,Travel_Rarely,,2.0,Medical,3,Female,3,1,Research Scientist,,2001.0,2,No,14,3,5
44.0,No,Travel_Rarely,Research & Development,,Medical,2,Male,3,1,Research Scientist,4.0,2436.0,6,Yes,12,3,4
29.0,No,Travel_Rarely,Research & Development,,Technical Degree,4,Female,2,1,Research Scientist,1.0,2109.0,1,No,13,3,1
25.0,Yes,Travel_Rarely,Sales,9.0,Life Sciences,1,Male,2,1,Sales Representative,1.0,4400.0,3,No,12,3,3
18.0,Yes,Non-Travel,Research & Development,8.0,Medical,3,Male,3,1,Laboratory Technician,3.0,1904.0,1,No,12,3,0
26.0,No,Travel_Frequently,,,Medical,1,Male,3,2,Healthcare Representative,1.0,4741.0,1,Yes,13,3,5
43.0,No,Travel_Rarely,Sales,2.0,Medical,4,Male,3,2,Sales Executive,4.0,7847.0,1,Yes,17,3,10
32.0,No,Travel_Rarely,Research & Development,29.0,Life Sciences,3,Female,2,1,Laboratory Technician,,2837.0,1,No,13,3,6
50.0,Yes,Travel_Frequently,Sales,,Technical Degree,2,Male,3,2,Sales Executive,3.0,6796.0,3,Yes,14,3,4
39.0,No,Travel_Rarely,Sales,4.0,Life Sciences,4,Female,2,2,Sales Executive,3.0,5902.0,4,No,14,3,15
27.0,Yes,Travel_Frequently,Human Resources,22.0,Human Resources,1,Female,2,1,Human Resources,,2863.0,1,No,12,3,1
28.0,Yes,Travel_Frequently,Sales,1.0,Technical Degree,1,Male,3,1,Sales Representative,3.0,2909.0,3,No,15,3,3
34.0,No,Travel_Frequently,Research & Development,2.0,Life Sciences,4,Male,3,2,Manufacturing Director,3.0,4033.0,2,No,11,3,3
56.0,No,,Research & Development,8.0,Life Sciences,3,Female,3,1,Research Scientist,1.0,4257.0,4,Yes,18,3,2
35.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,3,Female,1,1,Research Scientist,4.0,2977.0,1,No,12,3,4
20.0,Yes,Travel_Frequently,Research & Development,6.0,Life Sciences,4,Female,2,1,Laboratory Technician,4.0,2926.0,1,Yes,18,3,1
34.0,No,Travel_Frequently,Research & Development,10.0,Life Sciences,3,Male,4,2,Manufacturing Director,4.0,4724.0,1,No,13,3,9
26.0,No,Travel_Frequently,,1.0,Life Sciences,1,Female,1,1,Laboratory Technician,4.0,4364.0,3,No,14,3,2
25.0,No,Travel_Frequently,Research & Development,2.0,Life Sciences,4,Male,4,2,Manufacturing Director,3.0,,1,No,17,3,7
,No,,Sales,29.0,Marketing,1,Female,2,2,Sales Executive,4.0,5468.0,1,No,14,3,12
18.0,Yes,Travel_Frequently,Sales,5.0,Marketing,2,Male,3,1,Sales Representative,2.0,1878.0,1,Yes,14,3,0
40.0,No,Travel_Rarely,Research & Development,2.0,Medical,3,Male,3,1,Research Scientist,3.0,2345.0,2,No,14,3,3
41.0,Yes,Travel_Rarely,Research & Development,2.0,Life Sciences,2,Female,1,1,Laboratory Technician,4.0,2778.0,4,Yes,13,3,7
38.0,No,Travel_Rarely,Research & Development,10.0,Medical,2,Female,1,3,Research Director,3.0,13206.0,3,No,12,3,18
52.0,Yes,Travel_Rarely,Research & Development,8.0,Medical,3,Male,2,2,Research Scientist,2.0,4941.0,2,No,15,3,8
20.0,No,Travel_Rarely,Sales,9.0,Life Sciences,4,Male,3,1,Sales Representative,1.0,2728.0,1,No,11,3,2
26.0,Yes,Travel_Rarely,Research & Development,24.0,Technical Degree,3,Male,1,1,Laboratory Technician,4.0,2340.0,1,Yes,18,3,1
44.0,No,Travel_Rarely,Research & Development,9.0,Life Sciences,2,Male,3,1,Research Scientist,1.0,2559.0,1,Yes,13,3,8
50.0,No,Non-Travel,,,Life Sciences,4,Female,3,2,Sales Executive,3.0,6347.0,0,No,12,3,18
33.0,Yes,,Research & Development,1.0,Other,4,Male,3,1,Research Scientist,4.0,2686.0,1,Yes,13,3,10
45.0,No,Non-Travel,Sales,9.0,Life Sciences,2,Female,2,2,Sales Executive,3.0,5593.0,1,No,13,3,15
26.0,Yes,Travel_Rarely,Research & Development,16.0,Medical,1,Male,3,1,Laboratory Technician,2.0,2373.0,2,Yes,13,3,3
35.0,Yes,Travel_Rarely,,27.0,Life Sciences,3,Male,3,2,Sales Executive,4.0,5813.0,1,Yes,18,3,10
24.0,No,Non-Travel,Sales,13.0,Life Sciences,4,Female,3,1,Sales Representative,2.0,2033.0,1,No,13,3,1
32.0,No,Travel_Frequently,Sales,9.0,Medical,4,Male,1,2,Sales Executive,4.0,4668.0,0,No,17,3,8
33.0,Yes,Travel_Rarely,Sales,9.0,Marketing,1,Female,3,2,Sales Executive,1.0,8224.0,0,Yes,17,3,5
24.0,Yes,Travel_Rarely,Sales,1.0,Technical Degree,1,Female,3,1,Sales Representative,2.0,3202.0,1,Yes,16,3,5
28.0,Yes,Travel_Rarely,,12.0,Life Sciences,3,Female,3,1,Laboratory Technician,,,1,Yes,11,3,1
44.0,No,Travel_Rarely,Human Resources,1.0,Life Sciences,1,Female,2,2,Human Resources,3.0,5985.0,4,No,11,3,2
29.0,No,Travel_Rarely,Research & Development,21.0,Life Sciences,2,Female,4,3,Manufacturing Director,1.0,9980.0,1,No,11,3,10
,Yes,,Research & Development,15.0,Other,1,Male,3,2,Laboratory Technician,3.0,4834.0,7,No,14,3,1
28.0,Yes,Travel_Rarely,Research & Development,2.0,Medical,1,Male,1,1,Research Scientist,4.0,3464.0,5,Yes,13,3,3
41.0,No,Travel_Rarely,Sales,3.0,Life Sciences,3,Male,2,2,Sales Executive,2.0,8938.0,2,No,11,3,5
31.0,Yes,Travel_Rarely,Research & Development,22.0,Medical,4,Male,3,2,Manufacturing Director,3.0,6179.0,1,Yes,15,3,10
31.0,No,Travel_Frequently,Sales,20.0,Life Sciences,3,Male,4,1,Sales Representative,4.0,2791.0,0,No,12,3,2
33.0,No,Non-Travel,Sales,22.0,Marketing,3,Male,3,2,Sales Executive,2.0,6146.0,0,No,13,3,7
28.0,No,Travel_Rarely,Sales,26.0,Life Sciences,3,Male,2,2,Sales Executive,1.0,4724.0,1,No,11,3,5
28.0,Yes,Travel_Rarely,,24.0,Life Sciences,3,Male,2,1,Laboratory Technician,3.0,2028.0,5,Yes,14,3,4
46.0,No,Travel_Rarely,Research & Development,13.0,Life Sciences,3,Male,3,2,Healthcare Representative,2.0,5562.0,6,No,14,3,10
37.0,No,Travel_Frequently,Sales,1.0,Medical,3,Male,1,2,Sales Executive,4.0,,1,No,14,3,6
29.0,Yes,Travel_Rarely,,1.0,Technical Degree,3,Male,3,1,Research Scientist,3.0,2058.0,0,No,14,3,6
31.0,Yes,Travel_Frequently,Research & Development,3.0,Life Sciences,4,Female,3,1,Research Scientist,3.0,4084.0,1,No,12,3,7
24.0,Yes,Travel_Rarely,Sales,1.0,Technical Degree,1,Female,3,1,Sales Representative,2.0,3202.0,1,Yes,16,3,5
29.0,No,Travel_Rarely,Sales,10.0,Marketing,4,Male,3,1,Sales Representative,2.0,2297.0,1,No,14,3,2
28.0,Yes,Travel_Rarely,Research & Development,1.0,Life Sciences,1,Female,1,1,Research Scientist,2.0,2216.0,7,Yes,13,3,7
40.0,Yes,Travel_Rarely,Research & Development,9.0,Life Sciences,4,Male,3,1,Laboratory Technician,1.0,2018.0,3,No,14,3,5
43.0,No,Travel_Frequently,Research & Development,10.0,Life Sciences,3,Female,3,1,Laboratory Technician,4.0,2455.0,0,No,19,3,8
30.0,Yes,Travel_Frequently,Research & Development,5.0,Medical,2,Female,3,1,Laboratory Technician,2.0,2422.0,0,No,17,3,3
31.0,Yes,Travel_Frequently,Sales,1.0,Life Sciences,4,Female,3,1,Sales Representative,2.0,2302.0,1,Yes,11,3,3
30.0,No,Travel_Rarely,Research & Development,16.0,Life Sciences,2,Male,3,1,Research Scientist,4.0,2862.0,1,No,12,3,10
31.0,Yes,Travel_Frequently,Sales,,Life Sciences,2,Female,1,1,Sales Representative,3.0,1359.0,1,No,12,3,1
26.0,Yes,Travel_Rarely,Research & Development,24.0,Technical Degree,3,Male,1,1,Laboratory Technician,4.0,2340.0,1,Yes,18,3,1
34.0,No,Travel_Rarely,,1.0,Life Sciences,4,Female,2,1,Laboratory Technician,2.0,3294.0,5,No,17,3,5
